BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BATHGATE,01 ONE FAMILY DWELLINGS,1,3030,65,,A1,4455 PARK AVENUE,,10457,1,0,1,"1,622","1,587",1899,1,A1,458000 ,2020/1/31
2,BATHGATE,01 ONE FAMILY DWELLINGS,1,3030,67,,A1,4451 PARK AVENUE,,10457,1,0,1,"1,646","1,495",1899,1,A1,275000 ,2020/3/16
2,BATHGATE,01 ONE FAMILY DWELLINGS,1,3030,70,,A1,4445 PARK AVENUE,,10457,1,0,1,"1,694","1,497",1899,1,A1,388500 ,2019/7/23
2,BATHGATE,01 ONE FAMILY DWELLINGS,1,3039,29,,A9,2327 WASHINGTON AVE,,10458,1,0,1,"1,095","1,260",1910,1,A9,165000 ,2020/3/2
2,BATHGATE,01 ONE FAMILY DWELLINGS,1,3039,29,,A9,2327 WASHINGTON AVENUE,,10458,1,0,1,"1,095","1,260",1910,1,A9,110000 ,2019/12/6
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2912,130,,B1,482 CLAREMONT PARKWAY,,10457,2,0,2,"2,000","2,400",1993,1,B1,0 ,2020/3/17
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2912,137,,B1,496 CLAREMONT PARKWAY,,10457,2,0,2,"2,000","2,400",1993,1,B1,0 ,2019/6/12
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2912,149,,B1,523 EAST 171 STREET,,10457,2,0,2,"2,000","2,400",1993,1,B1,505000 ,2019/11/14
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2912,152,,B1,517 EAST 171 STREET,,10457,2,0,2,"2,000","2,400",1993,1,B1,630000 ,2019/8/20
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2929,114,,B1,3854 3 AVENUE,,10457,2,0,2,"2,883","2,394",1995,1,B1,0 ,2020/4/6
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,2929,128,,B1,559 CLAREMONT PARKWAY,,10457,2,0,2,"2,361","2,394",1995,1,B1,0 ,2020/2/26
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3027,26,,B2,414 EAST 178 STREET,,10457,2,0,2,"2,000","2,364",1899,1,B2,365000 ,2019/11/21
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3027,26,,B2,414 EAST 178 STREET,,10457,2,0,2,"2,000","2,364",1899,1,B2,734000 ,2020/4/22
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3034,138,,B1,1937 WASHINGTON AVE,,10457,2,0,2,"2,250","3,204",1995,1,B1,645000 ,2020/1/28
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3045,110,,B1,2044 BATHGATE AVE,,10457,2,0,2,"2,785","2,565",1998,1,B1,610000 ,2019/6/28
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3046,54,,B2,2043 BATHGATE AVENUE,,10457,2,0,2,"2,483","1,512",1901,1,B2,461370 ,2020/1/27
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3047,17,,B3,2123 BATHGATE AVE,,10457,2,0,2,"2,500","1,404",1901,1,B3,629000 ,2020/4/24
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3050,39,,B2,2249 BASSFORD AVENUE,,10457,2,0,2,899,"1,716",1901,1,B2,500000 ,2019/9/19
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3050,64,,B2,506 EAST 183 STREET,,10458,2,0,2,"1,316","2,112",1901,1,B2,477134 ,2019/8/1
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3050,90,,B2,505 EAST 182 STREET,,10457,2,0,2,"1,960","2,278",1901,1,B2,360000 ,2019/8/19
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3053,4,,B1,507 EAST 183 STREET,,10458,2,0,2,"1,380","2,805",1901,1,B1,440000 ,2019/10/24
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3053,5,,B9,509 EAST 183RD STREET,,10458,2,0,2,"1,420","2,805",1901,1,B9,649500 ,2019/8/23
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,2903,106,,C0,3818 PARK AVENUE,,10457,3,0,3,"3,090","3,402",2003,1,C0,10 ,2020/1/15
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3029,28,,C0,2092 WEBSTER AVENUE,,10457,3,0,3,"2,122","3,510",1899,1,C0,0 ,2019/9/4
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3030,158,,C0,412 EAST 183RD STREET,,10458,3,0,3,"1,978","3,654",2005,1,C0,0 ,2020/2/26
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3031,145,,C0,412 EAST 187 STREET,,10458,3,0,3,"1,784","2,302",2004,1,C0,0 ,2020/2/4
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3031,145,,C0,412 EAST 187 STREET,,10458,3,0,3,"1,784","2,302",2004,1,C0,0 ,2019/11/27
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3036,33,,C0,2091 WASHINGTON AVENUE,,10457,3,0,3,"2,022","3,854",1899,1,C0,0 ,2019/12/28
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3037,98,,C0,2141 WASHINGTON AVENUE,,10457,3,0,3,"2,670","2,974",1899,1,C0,549855 ,2019/12/24
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3037,107,,C0,459 EAST 181ST STREET,,10457,3,0,3,"1,095","2,779",2006,1,C0,712400 ,2019/8/8
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,124,,C0,466 EAST 183 STREET,,10458,3,0,3,"1,204","2,889",2004,1,C0,0 ,2019/7/23
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,124,,C0,466 EAST 183 STREET,,10458,3,0,3,"1,204","2,889",2004,1,C0,0 ,2019/6/24
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,126,,C0,470 EAST 183,,10458,3,0,3,"1,278","2,955",2004,1,C0,0 ,2019/6/19
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3038,126,,C0,470 EAST 183 STREET,,10458,3,0,3,"1,278","2,955",2004,1,C0,0 ,2019/7/23
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3044,33,,C0,1985 BATHGATE AVENUE,,10457,3,0,3,"2,022","2,904",2000,1,C0,709670 ,2019/8/12
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3046,47,,C0,2063 BATHGATE AVENUE,,10457,3,0,3,"2,422","2,400",1901,1,C0,0 ,2019/10/17
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3048,2,,C0,2158 BATHGATE AVENUE,,10457,3,0,3,"2,633","1,956",1901,1,C0,170000 ,2019/12/12
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3048,5,,C0,2164 BATHGATE AVENUE,,10457,3,0,3,"2,633","2,524",1901,1,C0,10 ,2019/9/21
2,BATHGATE,03 THREE FAMILY DWELLINGS,1,3050,84,,C0,2243 BATHGATE AVENUE,,10457,3,0,3,"1,562","3,168",1901,1,C0,570000 ,2019/11/26
2,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3036,35,,V0,2087 WASHINGTON AVENUE,,10457,0,0,0,"2,099",0,,1,V0,0 ,2019/7/31
2,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3050,88,,V0,2233 BATHGATE AVENUE,,10457,0,0,0,"2,336",0,,1,V0,450000 ,2019/9/6
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2A,2904,41,,C5,1583 WASHINGTON AVENUE,,10457,6,0,6,"3,567","1,944",1899,2,C5,462615 ,2019/6/25
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,2927,14,,C7,3782 3 AVENUE,,10456,12,2,14,"2,500","9,419",1931,2,C7,1800000 ,2020/1/29
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3031,60,,C1,4589 PARK AVENUE,,10458,25,0,25,"4,779","18,975",1912,2,C1,0 ,2020/1/22
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3031,63,,C1,4585 PARK AVENUE,,10458,25,0,25,"4,787","18,975",1912,2,C1,0 ,2020/1/22
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,3032,4,,C1,2412 WEBSTER AVENUE,,10458,8,0,8,"4,336","9,240",1909,2,C1,1400000 ,2020/1/16
2,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,3032,54,,C1,4683 PARK AVENUE,,10458,8,0,8,"4,025","9,600",1910,2,C1,203650 ,2020/2/24
2,BATHGATE,08 RENTALS - ELEVATOR APARTMENTS,2,3050,70,,D1,2277 BATHGATE AVENUE,,10457,89,0,89,"19,749","81,676",2007,2,D1,4463828 ,2020/1/24
2,BATHGATE,10 COOPS - ELEVATOR APARTMENTS,2,3035,48,,D4,"463 EAST 178TH STREET, 1C",,10457,,,,,,1935,2,D4,58000 ,2019/7/18
2,BATHGATE,22 STORE BUILDINGS,4,3028,17,,K1,2008 WEBSTER AVENUE,,10457,0,1,1,"9,111","3,035",1974,4,K1,900000 ,2019/8/23
2,BATHGATE,22 STORE BUILDINGS,4,3045,34,,K1,510 EAST 180 STREET,,10457,0,7,7,"4,909","4,800",1931,4,K1,2000000 ,2019/10/11
2,BATHGATE,22 STORE BUILDINGS,4,3052,11,,K1,4551 3 AVENUE,,10458,0,4,4,"5,483","2,680",1924,4,K1,19900000 ,2019/11/13
2,BATHGATE,27 FACTORIES,4,3029,37,,F5,420 EAST 180 STREET,,10457,0,1,1,"1,578","4,731",1997,4,F5,250000 ,2019/6/20
2,BATHGATE,29 COMMERCIAL GARAGES,4,2899,1,,G1,1732 WEBSTER AVENUE,,10457,0,2,2,"5,100","8,804",1930,4,G1,2878500 ,2019/11/18
2,BATHGATE,29 COMMERCIAL GARAGES,4,3029,26,,G2,2090 WEBSTER AVENUE,,10457,0,1,1,"4,360","1,200",1996,4,G2,0 ,2019/9/4
2,BATHGATE,29 COMMERCIAL GARAGES,4,3030,48,,G2,2180 WEBSTER,,10457,0,3,3,"17,190","17,190",1931,4,G2,3950000 ,2019/7/23
2,BATHGATE,29 COMMERCIAL GARAGES,4,3032,25,,G7,N/A WEBSTER AVENUE,,10458,0,0,0,"7,539",0,,4,G7,0 ,2020/5/28
2,BATHGATE,29 COMMERCIAL GARAGES,4,3037,5,,G7,4390 PARK AVENUE,,10457,0,0,0,"2,275",0,,4,G7,200000 ,2019/7/25
2,BATHGATE,29 COMMERCIAL GARAGES,4,3041,14,,G7,458 CYRUS PLACE,,10458,0,0,0,"3,750",0,,4,G7,825000 ,2019/7/16
2,BATHGATE,29 COMMERCIAL GARAGES,4,3041,14,,G7,458 CYRUS PLACE,,10458,0,0,0,"3,750",0,,4,G7,0 ,2020/1/16
2,BATHGATE,30 WAREHOUSES,4,2897,24,,E1,1620 WEBSTER AVENUE,,10457,0,2,2,"93,035","35,490",1967,4,E1,33072265 ,2020/2/28
2,BATHGATE,30 WAREHOUSES,4,2897,140,,E1,1624 WEBSTER AVENUE,,10457,0,1,1,"53,060","30,870",1950,4,E1,33072265 ,2020/2/28
2,BATHGATE,30 WAREHOUSES,4,2899,34,,E1,407 EAST 174 STREET,,10457,0,1,1,"3,439","3,320",1955,4,E1,0 ,2019/7/31
2,BATHGATE,30 WAREHOUSES,4,3040,31,,E2,461 EAST 186 STREET,,10458,0,1,1,"5,000","1,500",1995,4,E2,1120000 ,2020/5/6
2,BATHGATE,30 WAREHOUSES,4,3040,31,,E2,463 EAST 186TH STREET,,10458,0,1,1,"5,000","1,500",1995,4,E2,915000 ,2019/6/12
2,BATHGATE,31 COMMERCIAL VACANT LAND,4,3030,24,,V1,417 EAST 180 STREET,,10457,0,0,0,"1,769",0,,4,V1,224015 ,2020/1/31
2,BATHGATE,31 COMMERCIAL VACANT LAND,4,3041,38,,V1,4697 3 AVENUE,,10458,0,0,0,"9,541",0,,4,V1,1 ,2019/12/11
2,BATHGATE,32 HOSPITAL AND HEALTH FACILITIES,4,2923,27,,I5,4137 3 AVENUE,,10457,0,3,3,"5,515","9,350",1931,4,I5,2580000 ,2019/9/16
2,BATHGATE,36 OUTDOOR RECREATIONAL FACILITIES,4,2923,30,,Q9,4135 3 AVENUE,,10457,0,0,0,"2,584",0,,4,Q9,2580000 ,2019/9/16
2,BATHGATE,37 RELIGIOUS FACILITIES,4,2907,6,,M1,4044 PARK AVENUE,,10457,0,1,1,"7,500","12,500",1925,4,M1,1301210 ,2019/7/29
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3048,1001,,RB,"4439 THIRD AVENUE, COMM",COMM,10457,,1,1,,,2016,4,RB,0 ,2019/11/25
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3051,1001,,RB,"4511 THIRD AVENUE, COMM",COMM,10457,,1,1,,,2017,4,RB,0 ,2019/11/25
2,BATHGATE,43 CONDO OFFICE BUILDINGS,4,3051,1003,,RB,"4511 THIRD AVENUE, CF-2",CF-2,10457,,1,1,,,2017,4,RB,0 ,2019/11/25
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707,23,,A5,1135 EAST 212 STREET,,10469,1,0,1,"1,935","1,760",1945,1,A5,2500 ,2019/12/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707,75,,A5,1146 E 213TH STREET,,10469,1,0,1,"1,786","1,018",1945,1,A5,474900 ,2020/4/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708,27,,A5,1137 EAST 213 STREET,,10469,1,0,1,"2,233","1,637",1945,1,A5,300000 ,2019/10/16
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708,27,,A5,1137 EAST 213 STREET,,10469,1,0,1,"2,233","1,637",1945,1,A5,519000 ,2020/5/29
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708,36,,A2,1109 EAST 213,,10469,1,0,1,"2,500","2,232",1920,1,A2,0 ,2019/12/30
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,25,,A5,1135 EAST 214TH STREET,,10469,1,0,1,"1,710","1,732",1945,1,A5,470000 ,2020/2/12
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,31,,A5,1113 EAST 214 STREET,,10469,1,0,1,"1,710","1,890",1945,1,A5,339964 ,2019/9/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709,34,,A5,1107 EAST 214 STREET,,10469,1,0,1,"1,710","1,732",1945,1,A5,0 ,2019/9/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4710,5,,A5,1123 EAST 215TH STREET,,10469,1,0,1,"1,710","1,998",1945,1,A5,0 ,2019/7/3
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4714,12,,A5,1140 EAST 219 STREET,,10469,1,0,1,"1,723","1,998",1950,1,A5,0 ,2020/1/2
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4715,3,,A9,1454 STICKNEY PLACE,,10469,1,0,1,"1,890","1,690",1950,1,A9,460000 ,2019/9/4
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4723,59,,A1,3480 EASTCHESTER ROAD,,10469,1,0,1,"3,843","1,216",1910,1,A1,480000 ,2020/4/21
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4724,21,,A1,3453 KINGSLAND AVENUE,,10469,1,0,1,"2,283","1,112",1910,1,A1,440000 ,2020/1/6
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4725,22,,A2,1483 HICKS STREET,,10469,1,0,1,"2,375","1,764",1915,1,A2,498200 ,2019/12/6
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4730,10,,A1,1320 EAST 222 STREET,,10469,1,0,1,"1,938","1,974",1901,1,A1,1000 ,2019/10/4
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733,10,,A5,3349 BOUCK AVENUE,,10469,1,0,1,"1,900","1,254",1940,1,A5,425000 ,2019/9/9
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,27,,A5,3333 WILSON AVENUE,,10469,1,0,1,"1,900","1,738",1940,1,A5,350000 ,2020/1/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,28,,A5,3331 WILSON AVE,,10469,1,0,1,"1,900","1,738",1940,1,A5,506000 ,2020/4/3
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,50,,A5,3314 BOUCK AVENUE,,10469,1,0,1,"1,900","1,567",1940,1,A5,315000 ,2019/12/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,55,,A5,3324 BOUCK AVENUE,,10469,1,0,1,"1,900","1,681",1940,1,A5,430000 ,2020/1/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,57,,A5,3328 BOUCK AVENUE,,10469,1,0,1,"1,900","1,681",1940,1,A5,420000 ,2020/1/22
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,81,,A5,1294 GIVAN AVENUE,,10469,1,0,1,"1,739","1,280",1955,1,A5,270750 ,2019/7/19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,112,,A5,3276 BOUCK AVENUE,,10469,1,0,1,"1,800","1,782",1955,1,A5,436000 ,2020/3/19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,176,,A5,1284 GIVAN AVENUE,,10469,1,0,1,"1,899","1,280",1955,1,A5,453200 ,2019/8/15
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734,191,,A5,3215 WILSON AVENUE,,10469,1,0,1,"2,024","1,960",1940,1,A5,0 ,2019/9/17
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,57,,A5,3352 WILSON AVENUE,,10469,1,0,1,"1,900","1,681",1930,1,A5,365040 ,2019/7/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735,57,,A5,3352 WILSON AVENUE,,10469,1,0,1,"1,900","1,681",1930,1,A5,548000 ,2020/3/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,41,,A5,3306 FISH AVENUE,,10469,1,0,1,"1,900","1,795",1935,1,A5,0 ,2019/7/21
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,41,,A5,3306 FISH AVENUE,,10469,1,0,1,"1,900","1,795",1935,1,A5,324480 ,2019/7/9
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,63,,A5,3354 FISH AVENUE,,10469,1,0,1,"1,775","1,585",1935,1,A5,435000 ,2020/1/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736,64,,A5,3356 FISH AVENUE,,10469,1,0,1,"1,775","1,585",1935,1,A5,510000 ,2019/12/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4737,26,,A5,3329 FENTON AVENUE,,10469,1,0,1,"1,900","1,406",1945,1,A5,0 ,2019/7/12
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4737,30,,A5,3321 FENTON AVENUE,,10469,1,0,1,"2,367","1,330",1945,1,A5,548000 ,2019/12/5
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739,20,,A5,3221 FISH AVENUE,,10469,1,0,1,"2,500","1,748",1930,1,A5,550000 ,2019/9/12
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740,40,,A5,3224 FISH AVENUE,,10469,1,0,1,"2,500","1,736",1935,1,A5,515000 ,2019/7/31
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741,1,,A5,3250 SEYMOUR AVENUE,,10469,1,0,1,"1,600","1,536",1945,1,A5,0 ,2020/4/22
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741,27,,A5,3211 FENTON AVENUE,,10469,1,0,1,"2,050","1,408",1920,1,A5,527000 ,2020/4/7
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742,17,,A5,3233 CORSA AVE,,10469,1,0,1,"1,800","1,260",1950,1,A5,0 ,2019/8/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,31,,A5,3303 EASTCHESTER ROAD,,10469,1,0,1,"1,800","1,782",1950,1,A5,500000 ,2019/11/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4743,127,,A5,3315 EASTCHESTER RD,,10469,1,0,1,"1,800","1,633",1950,1,A5,10 ,2019/9/17
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4744,10,,A5,3339 MICKLE AVENUE,,10469,1,0,1,"1,520","1,440",1940,1,A5,450000 ,2019/9/6
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,23,,A1,3315 KINGSLAND AVENUE,,10469,1,0,1,"3,159","1,320",1930,1,A1,450000 ,2019/10/18
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4745,39,,A1,3310 MICKLE AVENUE,,10469,1,0,1,"2,375","1,088",1920,1,A1,115000 ,2019/10/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,11,,A5,3353 GUNTHER AVENUE,,10469,1,0,1,"1,710","1,539",1950,1,A5,485000 ,2019/7/17
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,24,,A5,3327 GUNTHER AVENUE,,10469,1,0,1,"1,710","1,539",1950,1,A5,62891 ,2019/11/19
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,31,,A5,3313 GUNTHER AVENUE,,10469,1,0,1,"1,710","1,539",1950,1,A5,520000 ,2019/8/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,42,,A5,3306 TIEMANN AVENUE,,10469,1,0,1,"1,710","1,890",1950,1,A5,460000 ,2019/8/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,49,,A5,3320 TIEMANN AVENUE,,10469,1,0,1,"1,710","1,890",1950,1,A5,375180 ,2020/1/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750,66,,A5,3354 TIEMANN AVENUE,,10469,1,0,1,"1,710","1,539",1950,1,A5,515000 ,2020/1/21
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,52,,A2,3324 GUNTHER,,10469,1,0,1,"2,090",948,1960,1,A2,1 ,2019/6/29
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,54,,A2,3328 GUNTHER AVENUE,,10469,1,0,1,"2,090",948,1960,1,A2,499000 ,2019/7/25
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,62,,A2,3346 GUNTHER AVENUE,,10469,1,0,1,"2,090",948,1960,1,A2,0 ,2019/10/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,64,,A2,3350 GUNTHER AVENUE,,10469,1,0,1,"2,090",948,1960,1,A2,300000 ,2019/8/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751,64,,A2,3350 GUNTHER AVE,,10469,1,0,1,"2,090",948,1960,1,A2,540000 ,2020/1/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4760,13,,A1,3129 FENTON,,10469,1,0,1,"5,000","1,602",1935,1,A1,0 ,2020/1/8
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4765,64,,A5,3148 KINGSLAND AVENUE,,10469,1,0,1,"1,710","1,116",1955,1,A5,0 ,2019/7/27
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,3,,A2,1754 HAMMERSLEY AVE,,10469,1,0,1,"3,745",960,1920,1,A2,0 ,2019/10/3
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,18,,A5,3033 WICKHAM AVENUE,,10469,1,0,1,"1,710","1,690",1950,1,A5,0 ,2019/8/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,24,,A5,3017 WICKHAM AVENUE,,10469,1,0,1,"1,710","1,690",1950,1,A5,0 ,2019/6/5
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,29,,A1,3005 WICKHAM AVENUE,,10469,1,0,1,"1,710","1,690",1950,1,A1,400000 ,2019/10/16
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,120,,A5,3027 WICKHAM AVENUE,,10469,1,0,1,"2,660","1,690",1950,1,A5,377000 ,2020/2/11
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,46,,A5,3132 GRACE AVENUE,,10469,1,0,1,"2,890","1,890",1960,1,A5,525000 ,2020/4/14
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,48,,A5,3134 GRACE AVENUE,,10469,1,0,1,"1,710","1,690",1960,1,A5,3400 ,2019/8/2
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,3,,A5,3061 GRACE AVENUE,,10469,1,0,1,"2,653","1,362",1960,1,A5,360000 ,2019/12/11
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,3,,A5,3061 GRACE AVENUE,,10469,1,0,1,"2,653","1,362",1960,1,A5,529000 ,2020/5/28
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,35,,A5,3002 ELY AVENUE,,10469,1,0,1,"3,056","1,611",1960,1,A5,545000 ,2019/11/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,48,,A5,3024 ELY AVENUE,,10469,1,0,1,"2,651","1,368",1960,1,A5,465000 ,2019/12/3
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,21,,A5,3043 EDSON AVENUE,,10469,1,0,1,"1,723","1,116",1955,1,A5,200000 ,2020/1/29
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,34,,A5,3017 EDSON AVE,,10469,1,0,1,"1,692","1,674",1955,1,A5,0 ,2019/6/3
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,54,,A5,3022 GRACE AVENUE,,10469,1,0,1,"2,487","1,920",1955,1,A5,305000 ,2019/11/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,55,,A5,2944 MICKLE AVENUE,,10469,1,0,1,"1,755","1,116",1960,1,A5,539000 ,2020/2/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,55,,A5,2944 MICKLE AVENUE,,10469,1,0,1,"1,755","1,116",1960,1,A5,275500 ,2019/7/18
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,59,,A5,2952 MICKLE AVE,,10469,1,0,1,"1,755","1,116",1960,1,A5,515000 ,2020/2/20
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,62,,A5,2958 MICKLE AVENUE,,10469,1,0,1,"1,568","1,116",1960,1,A5,485000 ,2019/10/8
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4787,56,,A2,2820 KINGSLAND AVENUE,,10469,1,0,1,"3,555","1,045",1930,1,A2,310000 ,2019/11/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4788,27,,A2,2915 GUNTHER AVENUE,,10469,1,0,1,"2,375","1,861",1925,1,A2,0 ,2020/3/26
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4794,45,,A2,2830 WICKHAM AVENUE,,10469,1,0,1,"3,333","1,123",1930,1,A2,750000 ,2019/8/13
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4794,51,,A1,2844 WICKHAM AVENUE,,10469,1,0,1,"2,375","2,310",1935,1,A1,540000 ,2019/9/18
