BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6359,70,,S1,8684 15TH AVENUE,,11228,1,1,2,"1,933","4,080",1930,1,S1,"1,300,000",2020/4/28
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6360,48,,A5,14 BAY 10TH STREET,,11228,1,0,1,"2,513","1,428",1930,1,A5,"849,000",2020/3/18
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6364,74,,A5,72 BAY 14TH STREET,,11214,1,0,1,"2,492",972,1950,1,A5,0,2019/8/15
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6370,66,,A9,28 BAY 20TH STREET,,11214,1,0,1,"2,417","1,584",1930,1,A9,0,2019/6/11
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6370,66,,A9,28 BAY 20TH STREET,,11214,1,0,1,"2,417","1,584",1930,1,A9,0,2019/6/18
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6371,19,,A9,79 BAY 20TH STREET,,11214,1,0,1,"2,320","1,566",1930,1,A9,0,2020/2/21
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6377,32,,A9,23 BAY 26TH STREET,,11214,1,0,1,"3,867","2,288",1899,1,A9,"1,200,000",2019/9/20
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6392,65,,A2,140 BAY 8 STREET,,11228,1,0,1,"3,222","1,804",1940,1,A2,"975,000",2020/1/21
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6395,20,,A5,135 BAY 10TH STREET,,11228,1,0,1,"2,417","2,000",1935,1,A5,0,2019/9/9
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6402,4,,S1,1763 BATH AVENUE,,11214,1,1,2,980,"1,525",1927,1,S1,0,2019/6/19
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6425,15,,B1,231 BAY 7TH STREET,,11228,2,0,2,"2,191","1,708",1935,1,A5,"990,000",2019/10/10
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6426,29,,A1,195 BAY 8TH ST,,11228,1,0,1,"1,920","1,498",1945,1,A1,0,2020/1/20
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6428,65,,A9,228 BAY 11TH STREET,,11228,1,0,1,"1,990","1,328",1925,1,A9,0,2019/8/2
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6429,10,,A5,235 BAY 11TH STREET,,11228,1,0,1,"1,800","1,296",1935,1,A5,0,2019/9/25
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6429,56,,A5,8804 16TH AVENUE,,11214,1,0,1,"1,655","1,156",1960,1,A5,0,2019/11/25
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6433,7,,A5,1709 CROPSEY AVENUE,,11214,1,0,1,"1,378","1,568",1920,1,A5,0,2020/3/3
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,66,,A9,300 BAY 10TH STREET,,11228,1,0,1,"1,933","1,152",1920,1,A9,"850,000",2019/10/29
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,67,,A9,302 BAY 10TH STREET,,11228,1,0,1,"1,933","1,152",1920,1,A9,"768,000",2019/6/17
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,212,,A5,8866 16TH AVENUE,,11214,1,0,1,"1,696",992,1950,1,A5,"765,000",2019/9/5
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6460,245,,A5,1586 INDEPENDENCE AVENUE,,11228,1,0,1,"2,307","1,188",1950,1,A5,"985,000",2020/1/23
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,94,,A5,275 BAY 14TH STREET,,11214,1,0,1,"1,795","1,152",1930,1,A5,"830,000",2019/7/19
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,256,,A5,298 BAY 13TH STREET,,11214,1,0,1,"1,649",928,1945,1,A5,"717,866",2019/11/14
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,293,,A5,8881 16TH AVENUE,,11214,1,0,1,"2,127","1,188",1940,1,A5,"858,000",2019/12/16
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,301,,A5,317 BAY 13TH STREET,,11214,1,0,1,"1,619",928,1940,1,A5,0,2019/9/4
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,302,,A5,319 BAY 13TH STREET,,11214,1,0,1,"1,619",928,1940,1,A5,"680,000",2019/8/29
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,304,,A5,323 BAY 13TH STREET,,11214,1,0,1,"1,619",928,1940,1,A5,0,2019/8/23
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,308,,A5,331 BAY 13TH STREET,,11214,1,0,1,"2,074","1,240",1940,1,A5,"550,000",2019/11/6
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,335,,A5,1141 SHORE PARKWAY,,11214,1,0,1,"1,878",986,1945,1,A5,"832,000",2019/6/11
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6461,338,,A5,1127 SHORE PARKWAY,,11214,1,0,1,"1,775","1,188",1940,1,A5,"890,000",2019/12/20
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6464,161,,A5,8878 19TH AVENUE,,11214,1,0,1,"1,547","1,320",1940,1,A5,10,2019/11/5
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466,81,,A5,240 BAY 23RD STREET,,11214,1,0,1,"1,780","1,320",1945,1,A5,"730,000",2019/8/20
3,BATH BEACH,01 ONE FAMILY DWELLINGS,1,6466,91,,A5,243 BAY 23 STREET,,11214,1,0,1,"6,367","1,320",1945,1,A5,"995,000",2019/11/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,5,,B1,8671 14TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,2019/8/8
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,18,,B1,8637 14TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,2019/11/20
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6357,20,,B1,8631 14TH AVENUE,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,2019/6/14
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6358,18,,B1,35 BAY 7TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,2019/10/7
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,1,,B1,83 BAY 8TH STREET,,11228,2,0,2,"1,933","2,720",1930,1,B1,0,2019/6/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6359,7,,B1,69 BAY 8TH STREET,,11228,2,0,2,"2,320","2,160",1930,1,B1,0,2019/7/24
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,7,,B2,1507 BENSON AVENUE,,11228,2,0,2,"2,142","2,040",1930,1,B2,"1,200,000",2019/6/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,31,,B1,8621 15TH AVENUE,,11228,2,0,2,"2,312","2,160",1930,1,B1,0,2020/2/28
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,31,,B1,8621 15TH AVENUE,,11228,2,0,2,"2,312","2,160",1930,1,B1,10,2020/1/15
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6360,60,,B3,42 BAY 10TH STREET,,11228,2,0,2,"1,547","1,428",1930,1,B3,0,2019/8/30
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6361,4,,B1,1539 BENSON AVENUE,,11228,2,0,2,"2,500","2,090",1930,1,B1,"1,280,000",2019/11/20
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,31,,B1,25 BAY 13TH STREET,,11214,2,0,2,"3,250","3,206",1960,1,B1,"1,738,000",2019/6/28
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,35,,B2,15 BAY 13TH STREET,,11214,2,0,2,"2,167","1,760",1940,1,B2,0,2020/2/22
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6364,54,,B2,24 BAY 14 STREET,,11214,2,0,2,"2,753","1,606",1930,1,B2,"60,000",2020/5/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6365,8,,B1,1659 BENSON AVENUE,,11214,2,0,2,"1,800","2,048",1910,1,B1,0,2019/6/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6366,17,,B3,8657 17TH AVENUE,,11214,2,0,2,"1,869","1,748",1920,1,B3,"990,000",2019/11/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6368,49,,S2,8646 18TH AVENUE,,11214,2,1,3,"2,199","2,800",1931,1,S2,0,2019/7/24
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371,70,,B3,8646 19TH AVENUE,,11214,2,0,2,"2,417","3,380",1930,1,B3,"1,060,000",2019/9/10
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6371,82,,B3,8676 19TH AVENUE,,11214,2,0,2,"2,522","1,430",1920,1,B3,"950,000",2020/5/22
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372,7,,S2,8705 19TH AVENUE,,11214,2,1,3,"1,540","3,940",1919,1,S2,"1,780,000",2019/12/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372,14,,B1,8687 19TH AVENUE,,11214,2,0,2,"1,600","3,162",1920,1,B1,0,2019/11/18
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6372,30,,B3,8649 19TH AVENUE,,11214,2,0,2,"2,417","2,004",1930,1,B3,"875,000",2020/3/11
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6374,11,,B1,95 BAY 23RD STREET,,11214,2,0,2,"2,825","2,909",1960,1,B1,"1,420,000",2019/12/9
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6391,16,,B9,8745 14TH AVENUE,,11228,2,0,2,"2,288","1,701",1950,1,B9,"980,000",2020/2/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,29,,B1,115 BAY 7TH STREET,7,11228,2,0,2,"2,300","2,160",1930,1,B1,"1,285,000",2020/2/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6392,56,,B1,120 BAY 8TH STREET,,11228,2,0,2,"2,296","2,160",1930,1,B1,"1,665,000",2019/6/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,7,,B3,1457 BATH AVENUE,,11228,2,0,2,"1,933","1,410",1920,1,B3,0,2020/3/4
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,44,,B1,8688 15TH AVENUE,,11228,2,0,2,"2,296","2,160",1940,1,B1,0,2019/6/3
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6393,56,,B1,8724 15TH AVENUE,,11228,2,0,2,"2,296","2,160",1940,1,B1,"1,320,000",2019/6/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6394,25,,B1,8723 15TH AVENUE,,11228,2,0,2,"2,336","2,160",1940,1,B1,0,2019/7/15
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6395,32,,B3,107 BAY 10TH STREET,,11228,2,0,2,"1,933","1,496",1925,1,B3,"820,000",2019/7/29
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6396,62,,B9,8732 16TH AVENUE,,11214,2,0,2,"1,933","2,160",1960,1,B9,"1,298,000",2019/12/18
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6397,46,,B3,88 BAY 13TH STREET,,11214,2,0,2,"1,950","1,587",1920,1,B3,"703,000",2020/1/24
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,3,,S2,1643 BATH AVENUE,,11214,2,1,3,"4,167","4,000",1926,1,S2,0,2019/8/8
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,44,,B1,92 BAY 14TH STREET,,11214,2,0,2,"1,767","1,888",1930,1,B1,0,2019/8/23
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6398,53,,B1,120 BAY 14TH STREET,,11214,2,0,2,"2,167","3,432",1925,1,B1,0,2019/12/16
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6401,39,,B2,128 BAY 17TH STREET,,11214,2,0,2,"4,833","2,856",1925,1,B2,0,2019/12/30
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6410,32,,B3,99 BAY 25TH STREET,,11214,2,0,2,"2,900","2,080",1925,1,B3,"1,168,000",2020/2/11
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6413,61,,C0,130 BAY 29TH STREET,,11214,3,0,3,"3,384","4,221",2019,1,B3,"1,950,000",2019/6/7
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,61,,B2,210 BAY 7TH STREET,,11228,2,0,2,"3,867","2,194",1930,1,B2,"1,710,000",2019/10/3
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6424,63,,B3,214 BAY 7TH STREET,,11228,2,0,2,"3,867","1,680",1930,1,B3,"1,275,000",2020/3/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6426,69,,B2,8834 15TH AVENUE,,11228,2,0,2,"3,867","3,992",2009,1,B2,0,2019/12/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6428,14,,B2,227 BAY 10TH STREET,,11228,2,0,2,"3,867","2,940",1920,1,B2,0,2019/8/23
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6430,15,,B9,8821 16TH AVENUE,,11214,2,0,2,"2,120","2,620",1950,1,B9,"950,000",2019/12/6
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,20,,B1,207 BAY 13TH STREET,,11214,2,0,2,"1,510","3,216",1901,1,B1,0,2020/5/26
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6431,29,,B3,187 BAY 13TH STREET,,11214,2,0,2,"3,142","1,864",1910,1,B3,"1,150,000",2020/3/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6432,8,,B1,1659 CROPSEY AVENUE,,11214,2,0,2,"1,916","1,762",1960,1,B1,"950,000",2019/10/17
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6433,43,,B3,8786 BAY 16TH ST,,11214,2,0,2,"2,417","2,164",1920,1,B3,"361,244",2019/11/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6434,1,,B3,1751 CROPSEY AVENUE,,11214,2,0,2,"1,785","2,114",1930,1,B3,0,2019/8/6
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6434,6,,B3,1741 CROPSEY AVENUE,,11214,2,0,2,"1,417","1,740",1930,1,B3,0,2020/1/14
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6436,32,,B3,1810 BATH AVENUE,,11214,2,0,2,"2,000","2,640",1920,1,B3,0,2020/2/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6438,45,,B9,8790 19TH AVENUE,,11214,2,0,2,"1,937","2,620",1965,1,B9,0,2020/5/22
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6442,29,,S2,2002 BATH AVENUE,,11214,2,1,3,840,"3,280",1925,1,S2,0,2020/1/23
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6444,18,,B3,187 BAY 26TH STREET,,11214,2,0,2,"3,867","2,843",1899,1,B3,0,2019/6/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6445,1,,B1,2121 CROPSEY AVENUE,,11214,2,0,2,"2,925","2,406",1925,1,B1,0,2019/9/23
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6459,21,,B9,303 BAY 8TH STREET,,11228,2,0,2,"1,442","1,640",1925,1,B9,0,2019/7/31
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6459,23,,B9,299 BAY 8TH STREET,,11228,2,0,2,"1,442","1,640",1925,1,B9,"899,000",2019/6/10
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,5,,B3,8935 15TH AVENUE,,11228,2,0,2,"1,740","1,674",1960,1,B3,"1,100,000",2020/5/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,27,,B9,8887 15TH AVENUE,,11228,2,0,2,"2,900","2,520",1965,1,B9,0,2019/9/24
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,38,,B3,8861 15TH AVENUE,,11228,2,0,2,"3,867","2,220",1920,1,B3,"1,680,000",2019/10/3
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,89,,B1,313 BAY 10TH STREET,,11228,2,0,2,"1,933","1,860",1955,1,B1,0,2019/11/6
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,148,,B1,312 BAY 11TH STREET,,11228,2,0,2,"1,885","1,729",1955,1,B1,"1,080,000",2019/8/1
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,309,,B3,336 BAY 10TH STREET,,11228,2,0,2,"1,740","1,876",1950,1,B3,"1,050,000",2019/7/18
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6460,310,,B3,338 BAY 10TH STREET,,11228,2,0,2,"1,740","1,876",1950,1,B3,"990,000",2020/2/25
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,30,,B1,245 BAY 14TH STREET,,11214,2,0,2,"1,552","1,536",1940,1,B1,0,2019/9/27
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,228,,B9,8943 16TH AVENUE,,11214,2,0,2,"2,013","1,240",1940,1,B9,"980,000",2019/10/29
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,241,,B1,266 BAY 13TH STREET,,11214,2,0,2,"2,062","1,240",1945,1,B1,"928,000",2020/2/21
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,298,,B3,311 BAY 13TH STREET,,11214,2,0,2,"1,632",928,1940,1,B3,0,2019/12/9
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6461,323,,B3,322 BAY 13TH STREET,,11214,2,0,2,"2,020","1,240",1945,1,B3,"1,080,000",2019/9/6
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,3,,B9,8873 17TH AVENUE,,11214,2,0,2,"1,920","2,280",1960,1,B9,"900,000",2019/6/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6462,6,,B9,8865 17TH AVENUE,,11214,2,0,2,"1,920","2,280",1960,1,B9,"1,180,000",2020/1/29
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,105,,B1,8899 18TH AVENUE,,11214,2,0,2,"1,820","1,320",1950,1,B1,0,2019/7/18
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,113,,B1,8883 18TH AVENUE,,11214,2,0,2,"1,820","1,576",1950,1,B1,"1,250,000",2019/10/16
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,114,,B1,8881 18TH AVENUE,,11214,2,0,2,"1,820","1,320",1950,1,B1,"870,000",2019/7/1
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,117,,B1,8873 18TH AVENUE,,11214,2,0,2,"1,820","1,320",1950,1,B1,0,2019/11/8
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,117,,B1,8873 18TH AVE,,11214,2,0,2,"1,820","1,320",1950,1,B1,0,2019/8/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6463,131,,B1,8841 18TH AVENUE,,11214,2,0,2,"1,700","1,320",1950,1,B1,"1,090,000",2019/10/29
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,60,,B1,302 BAY 20TH STREET,,11214,2,0,2,"1,600","1,656",1940,1,B1,"500,000",2019/6/12
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,106,,B3,301 BAY 20TH STREET,,11214,2,0,2,"2,127","1,561",1945,1,B3,0,2019/8/5
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,130,,B3,251 BAY20TH STREET,,11214,2,0,2,"2,132","1,631",1945,1,B3,"303,897",2019/12/23
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6464,136,,B9,235 BAY 20TH STREET,,11214,2,0,2,"1,933","1,578",1940,1,B9,"960,000",2020/4/22
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,4,,B9,234 BAY 22ND,,11214,2,0,2,"2,127","2,656",1940,1,B9,"1,240,000",2020/1/28
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,20,,B9,280 BAY 22ND STREET,,11214,2,0,2,"1,936","1,652",1940,1,B9,"850,000",2019/11/18
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6465,75,,B3,8885 19 AVENUE,,11214,2,0,2,"2,127","1,652",1940,1,B3,"825,000",2019/8/16
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6466,60,,B9,263 BAY 22ND STREET,,11214,2,0,2,"2,262","1,673",1945,1,B9,"970,000",2020/3/30
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6468,46,,B9,1397 SHORE PARKWAY,,11214,2,0,2,"2,280","1,993",1945,1,B9,0,2019/11/13
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6480,43,,B9,8964 15TH AVENUE,,11228,2,0,2,"2,546","2,070",1950,1,B9,0,2019/7/25
3,BATH BEACH,02 TWO FAMILY DWELLINGS,1,6485,77,,B9,1105 SHORE PARKWAY,,11228,2,0,2,"2,183","1,156",1960,1,B9,0,2019/10/1
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,27,,C0,19 BAY 8TH STREET,,11228,3,0,3,"2,320","2,160",1930,1,C0,0,2020/1/15
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,50,,C0,8626 15TH AVENUE,,11228,3,0,3,"2,320","3,040",1935,1,C0,"600,000",2020/3/13
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6359,64,,C0,8666 15TH AVENUE,,11228,3,0,3,"2,320","2,160",1930,1,C0,"1,360,000",2019/7/17
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6365,29,,C0,25 BAY 14TH STR,4,11214,3,0,3,"3,142","3,975",1997,1,C0,0,2019/9/27
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6365,57,,C0,8634 17TH AVENUE,,11214,3,0,3,"4,333","3,538",1920,1,C0,"1,560,000",2019/11/7
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6366,49,,C0,8610 BAY 16TH,,11214,3,0,3,"1,933","3,180",2002,1,C0,0,2020/5/22
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6367,79,,C0,74 BAY 17TH STREET,,11214,3,0,3,"4,833","2,933",1920,1,C0,"1,499,000",2019/12/30
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6368,6,,C0,69 BAY 17TH STREET,,11214,3,0,3,"4,833","3,164",1905,1,C0,"2,000,000",2020/1/29
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6370,1,,C0,1847 BENSON AVENUE,,11214,3,0,3,"2,579","2,648",1925,1,C0,0,2020/3/17
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6371,7,,C0,1857 BENSON AVENUE,,11214,3,0,3,"1,856","2,375",1930,1,C0,"480,000",2020/1/21
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6371,42,,C0,15 BAY 20TH STREET,,11214,3,0,3,"2,900","2,272",1988,1,C0,"930,000",2019/9/23
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6374,43,,C0,19 BAY 23RD,,11214,3,0,3,"3,867","3,785",1910,1,C0,"1,500,000",2019/9/12
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6374,73,,C0,8648 20TH AVENUE,,11214,3,0,3,"3,182","4,945",1930,1,C0,0,2020/3/17
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6377,68,,C0,8660 21ST AVENUE,,11214,3,0,3,"3,000","3,141",1992,1,C0,0,2019/9/17
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6380,58,,C0,8636 BAY PARKWAY,,11214,3,0,3,"1,949","2,840",1960,1,C0,0,2019/11/11
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6395,3,,C0,1543 BATH AVENUE,,11228,3,0,3,"2,500","2,400",1930,1,C0,"1,300,000",2019/7/9
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6395,28,,C0,117 BAY 10TH STREET,,11228,3,0,3,"1,933","3,024",1935,1,C0,"1,345,000",2019/8/30
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6396,15,,C0,145 BAY 11TH STREET,,11228,3,0,3,"5,800","2,369",1905,1,C0,"2,060,000",2020/1/7
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6397,61,,C0,124 BAY 13TH STREET,,11214,3,0,3,"2,654","2,600",1910,1,C0,0,2019/7/10
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6400,44,,C0,8748 BAY 16TH STREET,,11214,3,0,3,"5,317","3,594",1899,1,C0,"1,927,000",2019/7/30
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1B,6406,40,,V0,148 BAY 22ND STREET,,11214,0,0,0,"5,800",0,,1,C0,"2,100,000",2019/6/17
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6409,20,,C0,8707 20TH AVENUE,,11214,3,0,3,"2,900","2,140",1990,1,C0,"330,000",2019/12/11
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6410,13,,C0,143 BAY 25TH STREET,,11214,3,0,3,"2,958","4,832",1995,1,C0,0,2019/10/9
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6414,24,,C0,123 BAY 29TH STREET,,11214,3,0,3,"2,900","3,609",2007,1,C0,"364,252",2020/2/11
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6414,25,,C0,121 BAY 29TH ST,,11214,3,0,3,"2,900","3,609",2007,1,C0,0,2019/12/31
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6424,44,,C0,1420 BATH AVENUE,,11228,3,0,3,"2,368","2,621",1950,1,C0,0,2020/2/20
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6433,1,,C0,1721 CROPSEY AVENUE,,11214,3,0,3,"1,775","1,912",1920,1,C0,"990,000",2019/6/10
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6433,51,,C0,8808 BAY 16TH STREET,,11214,3,0,3,"5,800","3,157",1920,1,C0,0,2020/1/21
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6435,12,,C0,209 BAY 17TH STREET,,11214,3,0,3,"1,938","2,840",2016,1,C0,"1,630,000",2020/1/9
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,49,,C0,8796 19TH AVENUE,,11214,3,0,3,"2,600","3,105",1901,1,C0,"1,400,000",2019/10/8
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,52,,C0,8808 19TH AVENUE,,11214,3,0,3,"2,508","2,831",1901,1,C0,"1,200,000",2019/7/31
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6439,21,,C0,8789 19TH AVENUE,,11214,3,0,3,"2,900","3,213",1910,1,C0,"1,660,000",2019/7/29
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6440,3,,C0,1941 CROPSEY AVENUE,,11214,3,0,3,"1,602","3,375",1920,1,C0,0,2019/11/18
