BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5190,67,,A5,62 FAIRLAWN LOOP,,10308,1,0,1,"2,624","1,616",1989,1,A5,"595,000",2020/2/11
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5190,116,,A1,27 WATERSIDE PARKWAY,,10308,1,0,1,"6,180","1,134",1920,1,A1,0,2020/1/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5200,26,,A2,358 GREAT KILLS ROAD,,10308,1,0,1,"6,420","1,899",1899,1,A2,"802,593",2019/12/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5200,51,,A1,27 MC KEE AVENUE,,10308,1,0,1,"5,000","2,250",1901,1,A1,"665,000",2020/3/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5204,20,,A1,27 MERCER PLACE,,10308,1,0,1,"3,000",832,1899,1,A1,0,2019/7/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5205,16,,A2,138 WHITMAN AVENUE,,10308,1,0,1,"4,320","1,448",1901,1,A2,"450,000",2020/3/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5209,25,,A1,48 HARTFORD STREET,,10308,1,0,1,"3,880","1,424",1899,1,A1,"507,000",2019/9/9
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5209,47,,A5,29 ACKERMAN STREET,,10308,1,0,1,"2,639",975,1986,1,A5,"359,000",2019/6/17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5212,74,,A1,15 MORRIS PLACE,,10308,1,0,1,"1,860","1,024",1960,1,A1,"207,870",2019/8/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5230,57,,A5,478 ARMSTRONG AVENUE,,10308,1,0,1,"2,375","1,072",1965,1,A5,"518,000",2020/2/25
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5231,3,,A5,445 BEACH ROAD,,10312,1,0,1,"2,442","1,152",1965,1,A5,0,2019/8/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5231,42,,A2,450 ROBINSON AVENUE,,10312,1,0,1,"9,500","1,616",1965,1,A2,"999,000",2020/5/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5232,22,,A2,54 ST. ALBANS,,10312,1,0,1,"4,080","1,043",1930,1,A2,"535,000",2020/1/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5234,48,,A2,414 ROBINSON AVENUE,,10312,1,0,1,"3,800","1,011",1950,1,A2,0,2019/10/18
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5234,48,,A2,414 ROBINSON AVENUE,,10312,1,0,1,"3,800","1,011",1950,1,A2,"515,000",2019/12/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5234,50,,A2,410 ROBINSON AVENUE,,10312,1,0,1,"5,415","1,392",1950,1,A2,0,2019/12/11
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5234,53,,A2,404 ROBINSON AVENUE,,10312,1,0,1,"5,605","1,105",1950,1,A2,"490,000",2020/3/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5234,58,,A1,392 ROBINSON AVENUE,,10312,1,0,1,"3,800","1,800",1950,1,A1,"765,000",2019/9/10
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5235,68,,A2,205 SYCAMORE STREET,,10312,1,0,1,"5,795","1,012",1950,1,A2,"625,000",2019/6/26
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5237,23,,A5,379 RIDGECREST AVENUE,,10312,1,0,1,"2,800","1,440",1965,1,A5,"574,900",2020/2/26
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5237,40,,A5,411 RIDGECREST AVENUE,,10312,1,0,1,"2,800","1,440",1965,1,A5,0,2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5237,72,,A5,470 WINCHESTER AVENUE,,10312,1,0,1,"2,800","1,440",1965,1,A5,0,2020/3/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5238,41,,A5,102 ST ALBANS PLACE,,10312,1,0,1,"1,826","1,165",2005,1,A5,"550,000",2019/8/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5240,53,,A1,290 PACIFIC AVENUE,,10312,1,0,1,"4,000","1,912",1950,1,A1,"759,000",2019/6/13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5240,60,,A2,278 PACIFIC AVENUE,,10312,1,0,1,"4,000",960,1955,1,A2,"530,000",2019/12/13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5243,59,,A2,308 RIDGECREST AVENUE,,10312,1,0,1,"6,600","1,060",1964,1,A2,"707,850",2019/7/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5243,65,,A2,296 RIDGECREST AVENUE,,10312,1,0,1,"6,600","1,536",1960,1,A2,"560,000",2019/9/10
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5244,1,,A5,121 LINDENWOOD ROAD,,10308,1,0,1,"3,730","1,024",1965,1,A5,"520,000",2019/7/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5244,72,,A2,25 EDGEWOOD ROAD,,10308,1,0,1,"4,000",972,1901,1,A2,0,2020/1/22
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5244,114,,A5,139 LINDENWOOD ROAD,,10308,1,0,1,"2,754","1,280",1965,1,A5,0,2019/8/29
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5245,18,,A1,156 LINDENWOOD ROAD,,10308,1,0,1,"5,000","1,458",1950,1,A1,0,2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5246,47,,A2,77 HILLCREST AVENUE,,10308,1,0,1,"5,000",960,1940,1,A2,"550,000",2020/2/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5252,48,,A1,81 ACACIA AVENUE,,10308,1,0,1,"3,800","2,467",2019,1,A1,"430,000",2019/6/17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5253,25,,A1,12 HOLLY AVENUE,,10308,1,0,1,"3,000","1,014",1930,1,A1,"550,000",2019/7/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5254,57,,A1,101 RAMBLEWOOD AVENUE,,10308,1,0,1,"5,700","1,512",1940,1,A1,"588,000",2020/1/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5257,16,,A2,46 RAMBLEWOOD AVE,,10308,1,0,1,"3,800",904,1961,1,A2,"525,000",2020/3/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5257,28,,A2,22 RAMBLEWOOD AVENUE,,10308,1,0,1,"3,800","1,848",1955,1,A2,0,2019/10/15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5259,1,,A2,116 SYCAMORE STREET,,10308,1,0,1,"5,500",864,1950,1,A2,"475,000",2019/12/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5259,23,,A5,26 CLOVERDALE AVENUE,,10308,1,0,1,"2,185","1,095",1970,1,A5,"540,000",2019/9/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5260,53,,A2,409 ARMSTRONG AVENUE,,10308,1,0,1,"3,800",912,1960,1,A2,"450,000",2020/3/13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5261,82,,A2,375 ARMSTRONG AVENUE,,10308,1,0,1,"4,500","1,338",1950,1,A2,"590,000",2019/10/24
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5262,47,,A1,52 OCEANVIEW PLACE,,10308,1,0,1,"4,200","1,668",1960,1,A1,0,2019/12/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5262,93,,A2,111 HILLCREST STREET,,10308,1,0,1,"5,600",912,1920,1,A2,0,2019/8/12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5262,103,,A1,131 HILLCREST STREET,,10308,1,0,1,"5,560",960,1950,1,A1,"595,000",2019/6/20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5262,119,,A1,169 HILLCREST STREET,,10308,1,0,1,"5,440",960,1901,1,A1,0,2020/1/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5263,95,,A2,331 ROBINSON AVENUE,,10312,1,0,1,"3,800","1,020",1945,1,A2,"505,000",2019/7/31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5264,50,,A2,274 ROBINSON AVENUE,,10312,1,0,1,"5,700","1,951",1950,1,A2,"685,000",2020/1/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5264,78,,A2,293 BEACH ROAD,,10312,1,0,1,"3,800",950,1950,1,A2,"520,000",2020/4/9
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5264,80,,A1,297 BEACH ROAD,,10312,1,0,1,"3,800","1,900",1950,1,A1,"590,000",2020/3/6
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5264,105,,A2,351 BEACH ROAD,,10312,1,0,1,"5,200",936,1950,1,A2,"517,000",2019/12/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5265,16,,A2,344 BEACH ROAD,,10312,1,0,1,"5,200",864,1950,1,A2,"527,500",2019/7/22
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5265,75,,A2,179 PACIFIC AVENUE,,10312,1,0,1,"4,750","1,100",1950,1,A2,"520,000",2020/3/4
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5266,80,,A2,301 THORNYCROFT AVENUE,,10312,1,0,1,"5,000","1,040",1960,1,A2,"601,000",2020/4/14
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5267,48,,A1,276 THORNYCROFT AVENUE,,10312,1,0,1,"5,000","1,563",1945,1,A1,"644,000",2019/8/26
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5267,105,,A5,361 WINCHESTER AVENUE,,10312,1,0,1,"2,200","1,200",1960,1,A5,0,2019/10/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5268,128,,A2,322 WINCHESTER AVENUE,,10312,1,0,1,"3,240",520,1930,1,A2,"490,000",2019/11/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5268,148,,A2,276 WINCHESTER AVENUE,,10312,1,0,1,"4,896","1,040",1955,1,A2,"560,000",2019/8/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5270,49,,A2,19 DRIGGS STREET,,10308,1,0,1,"3,000",644,1925,1,A2,"455,000",2019/6/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5272,25,,A1,24 PRESLEY STREET,,10308,1,0,1,"3,075","1,136",1910,1,A1,"550,000",2019/9/6
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5272,54,,S1,4005 HYLAN BOULEVARD,,10308,1,1,2,"3,100","2,937",1930,1,S1,0,2019/12/9
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5274,1,,A2,122 DAVID STREET,,10308,1,0,1,"4,000",864,1925,1,A2,"430,000",2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5274,46,,A2,65 DRIGGS,,10308,1,0,1,"4,000",898,1925,1,A2,"499,800",2019/8/15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5275,99,,A5,37 OSBORN AVENUE,,10308,1,0,1,"2,900","1,340",1990,1,A5,"535,000",2019/11/7
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5276,5,,A5,40 RUSSELL STREET,,10308,1,0,1,"2,500","1,520",1999,1,A5,"613,000",2019/7/29
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5277,32,,A1,137 DAVID STREET,,10308,1,0,1,"5,000","2,488",1955,1,A1,0,2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5278,40,,A2,141 DRIGGS STREET,,10308,1,0,1,"4,000",960,1925,1,A2,0,2020/3/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5279,7,,A5,156 DRIGGS STREET,,10308,1,0,1,"2,000","1,104",1965,1,A5,"467,500",2019/11/12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5279,34,,A1,117 KING STREET,,10308,1,0,1,"4,000","1,123",1925,1,A1,0,2019/12/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5280,10,,A2,130 KING STREET,,10308,1,0,1,"2,905",728,1925,1,A2,0,2019/10/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5280,48,,A1,119 RUSSELL STREET,,10308,1,0,1,"2,760","1,900",1920,1,A1,0,2020/5/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5281,59,,A5,7 WILLIAM AVENUE,,10308,1,0,1,"2,375","1,344",1980,1,A5,"507,000",2019/10/31
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5282,49,,A5,40 WILLIAM AVENUE,,10308,1,0,1,"3,600",576,1915,1,A5,"419,000",2019/7/1
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5283,10,,A1,248 ARMSTRONG AVENUE,,10308,1,0,1,"3,600","1,210",1915,1,A1,"550,000",2019/11/14
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5283,59,,A2,223 ROBINSON AVENUE,,10312,1,0,1,"4,000",888,1955,1,A2,"540,000",2019/6/14
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5283,65,,A2,235 ROBINSON AVENUE,,10312,1,0,1,"4,000","2,002",1975,1,A2,10,2020/1/22
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5283,69,,A1,243 ROBINSON AVENUE,,10312,1,0,1,"8,000","1,976",1940,1,A1,"475,000",2019/11/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5284,24,,A5,216 ROBINSON AVENUE,,10312,1,0,1,"2,500","1,230",1960,1,A5,"527,454",2020/3/27
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5284,31,,A5,204 ROBINSON AVENUE,,10312,1,0,1,"2,500","1,230",1960,1,A5,"590,000",2019/8/12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5284,34,,A5,196 ROBINSON AVENUE,,10312,1,0,1,"2,500","1,230",1960,1,A5,"475,000",2020/4/22
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5284,37,,A5,190 ROBINSON AVENUE,,10312,1,0,1,"2,500","1,230",1960,1,A5,"499,999",2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5284,37,,A5,190 ROBINSON AVENUE,,10312,1,0,1,"2,500","1,230",1960,1,A5,0,2020/2/11
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5285,16,,A2,230 BEACH ROAD,,10312,1,0,1,"3,800",912,1965,1,A2,0,2019/12/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5286,57,,A2,143 ROBINSON AVENUE,,10312,1,0,1,"5,898","1,000",1960,1,A2,"699,000",2019/8/20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5287,6,,A2,222 KING STREET,,10312,1,0,1,"4,275","1,000",1960,1,A2,0,2020/2/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5287,21,,A2,138 ROBINSON AVENUE,,10312,1,0,1,"5,500","2,900",1940,1,A2,0,2020/5/14
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5287,48,,A1,15 PACIFIC AVE.,,10312,1,0,1,"4,600","2,064",1960,1,A1,0,2019/6/6
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5287,52,,A5,135 BEACH ROAD,,10312,1,0,1,"3,300","1,218",1960,1,A5,0,2019/10/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5289,26,,A2,102 PACIFIC AVENUE,,10312,1,0,1,"4,750",912,1955,1,A2,"652,500",2019/7/24
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5289,54,,A2,203 THORNYCROFT AVENUE,,10312,1,0,1,"3,960",900,1955,1,A2,"460,000",2019/11/15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5289,62,,A1,215 THORNYCROFT AVENUE,,10312,1,0,1,"4,500","2,720",1955,1,A1,"807,000",2020/4/9
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5290,63,,A2,207 WINCHESTER AVENUE,,10312,1,0,1,"6,000","1,000",1955,1,A2,"495,000",2019/6/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5290,87,,A2,251 WINCHESTER AVENUE,,10312,1,0,1,"5,320",840,1955,1,A2,0,2020/2/12
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5291,60,,A2,151 THORNYCROFT AVENUE,,10312,1,0,1,"3,600","1,000",1955,1,A2,0,2019/11/26
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5293,7,,A2,77 RIDGECREST AVENUE,,10312,1,0,1,"8,600","1,290",1945,1,A2,"825,000",2019/11/18
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5293,11,,A2,91 RIDGECREST AVENUE,,10312,1,0,1,"13,125",965,1950,1,A2,"825,000",2019/10/7
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5293,44,,A1,143 RIDGECREST AVENUE,,10312,1,0,1,"4,625","1,822",2017,1,A1,0,2019/6/25
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5293,83,,A2,220 WINCHESTER AVENUE,,10312,1,0,1,"5,300",960,1950,1,A2,"625,000",2019/9/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5294,12,,A1,4187 RICHMOND AVENUE,,10312,1,0,1,"7,500","1,217",1950,1,A1,0,2019/11/14
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5294,48,,A2,136 RIDGECREST AVENUE,,10312,1,0,1,"3,854","1,855",1965,1,A2,"620,000",2019/12/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5294,50,,A5,130 RIDGECREST AVENUE,,10312,1,0,1,"2,444","1,296",1965,1,A5,"449,000",2019/10/25
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5295,20,,A2,6 HILLTOP ROAD,,10312,1,0,1,"7,875","1,000",1965,1,A2,"720,000",2019/9/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5296,1,,A1,11 RIDGECREST AVENUE,,10312,1,0,1,"8,000","3,392",1960,1,A1,0,2020/1/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5296,53,,A2,130 WINCHESTER AVENUE,,10312,1,0,1,"5,000","1,000",1940,1,A2,"685,610",2020/1/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5297,6,,A2,4297 RICHMOND AVENUE,,10312,1,0,1,"4,000","1,196",1955,1,A2,"454,000",2019/8/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5297,10,,A1,4293 RICHMOND AVENUE,,10312,1,0,1,"6,000","1,730",1925,1,A1,"850,000",2019/7/8
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5297,13,,A2,4291 RICHMOND AVENUE,,10312,1,0,1,"4,000","1,108",1955,1,A2,"572,000",2020/1/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5298,47,,A6,21 SWEETWATER AVENUE,,10308,1,0,1,"3,720",780,1925,1,A6,"406,000",2019/10/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5299,37,,A5,44 CRISPI LANE,,10308,1,0,1,"2,137","1,660",2005,1,A5,"600,000",2019/10/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5299,42,,A5,26 CRISPI LANE,,10308,1,0,1,"2,052","1,660",2005,1,A5,"430,060",2019/10/21
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5299,42,,A5,26 CRISPI LANE,,10308,1,0,1,"2,052","1,660",2005,1,A5,"733,326",2019/6/7
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5299,42,,A5,26 CRISPI LANE,,10308,1,0,1,"2,052","1,660",2005,1,A5,"605,000",2020/3/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5302,49,,A2,177 WIMAN AVENUE,,10308,1,0,1,"3,780",520,1930,1,A2,10,2019/12/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5302,53,,A1,169 WIMAN AVENUE,,10308,1,0,1,"6,750","1,120",1920,1,A1,"175,000",2019/10/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5303,29,,A1,241 WIMAN AVENUE,,10308,1,0,1,"2,475",640,1930,1,A1,"472,000",2019/10/15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5306,56,,A1,210 WIMAN AVENUE,,10308,1,0,1,"3,375","2,180",1950,1,A1,"641,498",2020/3/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5306,59,,A6,216 WIMAN AVENUE,,10308,1,0,1,"3,375",432,1950,1,A6,"155,000",2020/5/29
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5306,105,,A1,77 GOODALL STREET,,10308,1,0,1,"3,375","1,968",1940,1,A1,"682,228",2020/3/24
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5307,70,,A5,114 GOODALL STREET,,10308,1,0,1,"2,701","1,400",1990,1,A5,"447,500",2020/3/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5307,78,,A3,216 TENNYSON DRIVE,,10308,1,0,1,"4,950","3,862",2005,1,A3,"999,000",2020/3/20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5311,63,,A5,41 WALNUT AVENUE,,10308,1,0,1,"3,325","1,298",1975,1,A5,"475,000",2019/7/8
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5312,41,,A5,77 ARMSTRONG AVENUE,,10308,1,0,1,"1,771",936,1975,1,A5,0,2019/9/10
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5314,24,,A5,19 HIGHLAND LANE,,10308,1,0,1,"2,615","1,450",1987,1,A5,"400,000",2020/1/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5315,40,,A1,62 ARMSTRONG AVENUE,,10308,1,0,1,"3,040","1,808",1920,1,A1,"630,000",2020/3/20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5315,42,,A1,58 ARMSTRONG AVENUE,,10308,1,0,1,"3,040","1,728",1978,1,A1,0,2020/2/17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5315,50,,A3,42 ARMSTRONG AVENUE,,10308,1,0,1,"7,600","3,000",1983,1,A3,0,2019/8/29
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5315,76,,A1,47 ROBINSON AVENUE,,10312,1,0,1,"3,400","1,720",1999,1,A1,0,2019/8/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5316,73,,A1,55 GROTON STREET,,10312,1,0,1,"3,400","3,044",2018,1,A1,"804,418",2019/12/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5317,80,,A5,77 LITTLEFIELD AVENUE,,10312,1,0,1,"2,380","1,370",1970,1,A5,"490,000",2020/5/8
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5318,13,,A5,82 LITTLEFIELD AVENUE,,10312,1,0,1,"2,448","1,374",1975,1,A5,"450,000",2019/11/7
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5318,21,,A5,66 LITTLEFIELD AVENUE,,10312,1,0,1,"2,448","1,374",1975,1,A5,"789,591",2019/11/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5319,26,,A5,58 THORNYCROFT AVENUE,,10312,1,0,1,"2,210","1,292",1980,1,A5,"550,000",2019/8/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5320,18,,A5,78 WINCHESTER AVENUE,,10312,1,0,1,"2,380","1,440",1975,1,A5,0,2020/4/23
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5320,66,,A1,459 TENNYSON DRIVE,,10312,1,0,1,"2,800","1,500",1999,1,A1,"715,000",2020/2/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5320,102,,A3,99 SEACREST AVENUE,,10312,1,0,1,"13,682","4,658",2019,1,A3,0,2019/10/30
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5321,31,,A2,54 SEACREST AVENUE,,10312,1,0,1,"4,800","2,420",1930,1,A2,"552,052",2019/12/16
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5321,34,,A2,62 SEACREST AVENUE,NO,10312,1,0,1,"4,800","1,052",1920,1,A2,"575,000",2020/2/20
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5435,25,,A5,46 RHETT AVENUE,,10308,1,0,1,"2,500","1,204",1965,1,A5,"447,500",2020/1/22
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5436,15,,A1,14 MARGARET STREET,,10308,1,0,1,"5,000","1,530",1930,1,A1,"530,000",2019/8/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5437,11,,A2,170 KATAN AVENUE,,10308,1,0,1,"4,800","1,056",1950,1,A2,"585,000",2019/9/9
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,29,,A2,59 WOODLAND AVE,,10308,1,0,1,"11,430","1,440",1925,1,A2,0,2020/1/13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,71,,A5,247 COLON AVENUE,,10308,1,0,1,"2,277","1,274",1978,1,A5,"500,000",2019/12/4
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,80,,A5,263 COLON AVENUE,,10308,1,0,1,"2,277","1,392",1978,1,A5,"550,000",2019/10/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,82,,A5,267 COLON AVENUE,,10308,1,0,1,"2,327","1,440",1978,1,A5,"553,750",2020/1/17
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,155,,A5,279 DOANE AVENUE,,10308,1,0,1,"2,280","1,564",1977,1,A5,"525,000",2019/6/13
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,227,,A5,250 ELVERTON AVENUE,,10308,1,0,1,"2,300","1,376",1976,1,A5,0,2020/1/15
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5442,228,,A5,248 ELVERTON AVENUE,,10308,1,0,1,"2,300","1,424",1976,1,A9,"530,000",2019/6/19
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5444,305,,A5,26 MICHAEL COURT,,10308,1,0,1,"3,275","1,135",1991,1,A5,"483,900",2019/11/5
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5444,307,,A5,22 MICHAEL COURT,,10308,1,0,1,"1,069","1,135",1991,1,A5,"409,500",2020/1/3
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5446,32,,A5,361 COLON AVENUE,,10308,1,0,1,"3,775","1,440",1980,1,A5,0,2019/10/28
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5447,72,,A5,374 GIFFORDS LANE,,10308,1,0,1,"1,750","2,005",1990,1,A5,"417,500",2019/7/30
